id,timestamp_ms,ax,ay,az,vib_mag,sound,temp,label
153,16758,0.15,0.29,0.98,1.04,14651.63,51.75,LOOSE_MOUNT_SPEED4
154,16858,0.06,0.31,1.01,1.06,14082.07,51.75,LOOSE_MOUNT_SPEED4
155,16958,-0.02,0.20,1.04,1.06,13731.99,51.75,LOOSE_MOUNT_SPEED4
156,17058,0.00,0.16,1.03,1.05,14239.92,51.75,LOOSE_MOUNT_SPEED4
157,17158,-0.07,0.37,1.02,1.09,13258.52,51.75,LOOSE_MOUNT_SPEED4
158,17258,-0.11,0.38,0.94,1.02,14571.28,51.75,LOOSE_MOUNT_SPEED4
159,17358,-0.21,0.38,0.98,1.08,14799.14,51.75,LOOSE_MOUNT_SPEED4
160,17458,-0.13,0.40,0.94,1.03,14678.69,51.75,LOOSE_MOUNT_SPEED4
161,17558,-0.06,0.39,0.94,1.02,15426.03,51.75,LOOSE_MOUNT_SPEED4
162,17658,0.02,0.26,0.99,1.02,14893.07,51.75,LOOSE_MOUNT_SPEED4
163,17758,0.01,0.29,1.03,1.07,14575.39,51.75,LOOSE_MOUNT_SPEED4
164,17858,-0.01,0.38,1.01,1.08,13608.30,51.75,LOOSE_MOUNT_SPEED4
165,17958,-0.05,0.34,1.00,1.06,14246.67,51.75,LOOSE_MOUNT_SPEED4
166,18058,-0.02,0.24,0.96,0.99,13530.33,51.75,LOOSE_MOUNT_SPEED4
167,18158,-0.02,0.35,0.93,1.00,14016.92,51.75,LOOSE_MOUNT_SPEED4
168,18258,-0.10,0.46,0.97,1.08,14833.25,51.75,LOOSE_MOUNT_SPEED4
169,18358,-0.11,0.43,0.95,1.05,15282.15,51.75,LOOSE_MOUNT_SPEED4
170,18458,-0.11,0.45,0.93,1.04,14742.07,51.75,LOOSE_MOUNT_SPEED4
171,18558,-0.06,0.47,0.91,1.02,14777.79,51.75,LOOSE_MOUNT_SPEED4
172,18658,0.04,0.31,0.92,0.98,14912.20,51.75,LOOSE_MOUNT_SPEED4
173,18758,0.09,0.21,0.98,1.00,13823.25,51.75,LOOSE_MOUNT_SPEED4
174,18858,0.07,0.33,1.03,1.08,14573.12,51.75,LOOSE_MOUNT_SPEED4
175,18958,-0.07,0.37,1.02,1.08,14509.97,51.75,LOOSE_MOUNT_SPEED4
176,19058,-0.08,0.28,1.02,1.06,14113.26,51.75,LOOSE_MOUNT_SPEED4
177,19158,-0.07,0.30,1.00,1.05,13866.28,51.75,LOOSE_MOUNT_SPEED4
178,19258,-0.12,0.44,0.99,1.09,14033.37,51.75,LOOSE_MOUNT_SPEED4
179,19358,-0.10,0.51,0.97,1.10,14472.82,51.75,LOOSE_MOUNT_SPEED4
180,19458,-0.07,0.44,0.92,1.02,14386.81,51.75,LOOSE_MOUNT_SPEED4
181,19558,-0.09,0.39,0.92,1.00,15103.12,51.75,LOOSE_MOUNT_SPEED4
182,19658,-0.12,0.52,0.99,1.12,14904.61,51.75,LOOSE_MOUNT_SPEED4
183,19758,-0.05,0.37,0.98,1.04,13653.64,51.75,LOOSE_MOUNT_SPEED4
184,19858,0.07,0.32,1.00,1.06,13066.84,51.75,LOOSE_MOUNT_SPEED4
185,19958,0.04,0.37,1.04,1.10,13832.44,51.75,LOOSE_MOUNT_SPEED4
186,20058,-0.08,0.40,1.07,1.15,13754.02,51.75,LOOSE_MOUNT_SPEED4
187,20158,-0.09,0.27,1.02,1.06,13544.62,51.75,LOOSE_MOUNT_SPEED4
188,20258,-0.01,0.36,0.97,1.03,14381.71,51.75,LOOSE_MOUNT_SPEED4
189,20358,-0.04,0.46,0.98,1.09,13157.41,51.75,LOOSE_MOUNT_SPEED4
190,20458,-0.10,0.48,1.01,1.13,14234.01,51.75,LOOSE_MOUNT_SPEED4
191,20558,-0.15,0.47,0.96,1.08,13903.74,51.75,LOOSE_MOUNT_SPEED4
192,20658,-0.15,0.52,0.99,1.13,13322.60,51.75,LOOSE_MOUNT_SPEED4
193,20758,-0.04,0.37,1.01,1.07,13640.51,51.75,LOOSE_MOUNT_SPEED4
194,20858,0.08,0.33,1.02,1.08,14303.27,51.75,LOOSE_MOUNT_SPEED4
195,21629,0.16,0.40,1.06,1.15,14308.35,51.25,LOOSE_MOUNT_SPEED4
196,21728,-0.01,0.46,1.07,1.17,14483.57,51.25,LOOSE_MOUNT_SPEED4
197,21828,-0.04,0.55,1.03,1.17,14824.83,51.25,LOOSE_MOUNT_SPEED4
198,21928,0.03,0.53,1.00,1.13,15503.83,51.25,LOOSE_MOUNT_SPEED4
199,22028,0.14,0.50,1.05,1.17,15609.03,51.25,LOOSE_MOUNT_SPEED4
200,22128,0.21,0.34,1.05,1.12,14033.06,51.25,LOOSE_MOUNT_SPEED4
201,22228,0.21,0.43,1.06,1.16,13956.60,51.25,LOOSE_MOUNT_SPEED4
202,22328,0.12,0.44,1.08,1.17,14199.10,51.25,LOOSE_MOUNT_SPEED4
203,22428,0.06,0.39,1.14,1.20,13380.43,51.25,LOOSE_MOUNT_SPEED4
204,22528,0.07,0.24,1.09,1.12,14104.74,51.25,LOOSE_MOUNT_SPEED4
205,22628,0.04,0.44,1.08,1.17,14679.25,51.25,LOOSE_MOUNT_SPEED4
206,22728,0.03,0.44,1.07,1.16,15037.16,51.25,LOOSE_MOUNT_SPEED4
207,22828,-0.01,0.39,1.07,1.14,15429.77,51.25,LOOSE_MOUNT_SPEED4
208,22928,-0.03,0.49,1.04,1.15,15037.00,51.25,LOOSE_MOUNT_SPEED4
209,23028,-0.03,0.46,1.00,1.10,16006.95,51.25,LOOSE_MOUNT_SPEED4
210,23128,0.10,0.36,1.05,1.11,13614.14,51.25,LOOSE_MOUNT_SPEED4
211,23228,0.23,0.31,1.06,1.13,13187.76,51.25,LOOSE_MOUNT_SPEED4
212,23328,0.13,0.49,1.12,1.23,14916.39,51.25,LOOSE_MOUNT_SPEED4
213,23428,0.08,0.49,1.15,1.25,15245.32,51.25,LOOSE_MOUNT_SPEED4
214,23528,0.05,0.43,1.17,1.25,14616.62,51.25,LOOSE_MOUNT_SPEED4
215,23628,0.12,0.29,1.08,1.12,15116.75,51.25,LOOSE_MOUNT_SPEED4
216,23728,0.12,0.36,1.03,1.10,14466.30,51.25,LOOSE_MOUNT_SPEED4
217,23828,0.08,0.45,1.07,1.16,14573.16,51.25,LOOSE_MOUNT_SPEED4
218,23928,-0.00,0.50,1.09,1.20,13173.38,51.25,LOOSE_MOUNT_SPEED4
219,24028,-0.05,0.48,1.02,1.13,14628.20,51.25,LOOSE_MOUNT_SPEED4
220,24128,-0.05,0.45,0.98,1.09,14601.71,51.25,LOOSE_MOUNT_SPEED4
221,24228,0.04,0.37,1.07,1.13,12857.36,51.25,LOOSE_MOUNT_SPEED4
222,24328,0.16,0.23,1.09,1.12,13870.55,51.25,LOOSE_MOUNT_SPEED4
223,24428,0.20,0.27,1.02,1.07,15135.40,51.25,LOOSE_MOUNT_SPEED4
224,24528,0.08,0.31,1.01,1.06,14091.03,51.25,LOOSE_MOUNT_SPEED4
225,24628,0.01,0.22,1.05,1.07,12789.17,51.25,LOOSE_MOUNT_SPEED4
226,24728,-0.03,0.16,1.05,1.06,13563.07,51.25,LOOSE_MOUNT_SPEED4
227,24828,0.00,0.38,1.07,1.13,12762.02,51.25,LOOSE_MOUNT_SPEED4
228,24928,-0.04,0.49,1.08,1.18,13289.11,51.25,LOOSE_MOUNT_SPEED4
229,25028,-0.11,0.52,1.02,1.15,13791.15,51.25,LOOSE_MOUNT_SPEED4
230,25128,-0.11,0.54,0.96,1.11,13189.82,51.25,LOOSE_MOUNT_SPEED4
231,25228,-0.13,0.48,0.97,1.09,13969.16,51.25,LOOSE_MOUNT_SPEED4
232,25328,0.08,0.34,1.01,1.07,13014.20,51.25,LOOSE_MOUNT_SPEED4
233,25428,0.13,0.30,1.01,1.06,14661.18,51.25,LOOSE_MOUNT_SPEED4
234,25528,0.06,0.42,1.01,1.10,13685.71,51.25,LOOSE_MOUNT_SPEED4
235,25628,-0.03,0.30,1.02,1.06,14549.52,51.25,LOOSE_MOUNT_SPEED4
236,25728,-0.03,0.19,1.02,1.04,13773.90,51.25,LOOSE_MOUNT_SPEED4
237,25828,-0.05,0.30,1.01,1.06,14197.93,51.25,LOOSE_MOUNT_SPEED4
238,25928,-0.08,0.34,1.00,1.06,13867.58,51.25,LOOSE_MOUNT_SPEED4
239,26028,-0.12,0.38,0.98,1.05,14869.46,51.25,LOOSE_MOUNT_SPEED4
240,26128,-0.19,0.41,0.95,1.05,14469.59,51.25,LOOSE_MOUNT_SPEED4
241,26228,-0.16,0.43,0.92,1.03,12132.55,51.25,LOOSE_MOUNT_SPEED4
242,26328,-0.01,0.29,0.95,1.00,12463.94,51.25,LOOSE_MOUNT_SPEED4
243,26428,0.06,0.26,1.00,1.04,13664.53,51.25,LOOSE_MOUNT_SPEED4
244,26528,0.04,0.42,1.04,1.12,12364.96,51.25,LOOSE_MOUNT_SPEED4
245,26628,-0.05,0.40,1.02,1.10,13662.24,51.25,LOOSE_MOUNT_SPEED4
246,26728,-0.08,0.35,1.00,1.07,14537.57,51.25,LOOSE_MOUNT_SPEED4
247,26828,-0.04,0.30,0.95,0.99,14572.76,51.25,LOOSE_MOUNT_SPEED4
