id,timestamp_ms,ax,ay,az,vib_mag,sound,temp,label
269,29127,0.38,-1.96,-0.52,2.06,6330.44,44.62,IMBALANCE_SPEED2
270,29228,-0.70,-0.35,1.49,1.68,5827.77,44.62,IMBALANCE_SPEED2
271,29327,0.38,-1.96,-0.52,2.06,5015.01,44.62,IMBALANCE_SPEED2
272,29428,1.05,0.73,1.06,1.66,6461.92,44.62,IMBALANCE_SPEED2
273,29527,0.38,-1.96,-0.52,2.06,5642.85,44.62,IMBALANCE_SPEED2
274,29628,0.44,0.20,0.35,0.59,6367.52,44.62,IMBALANCE_SPEED2
275,29728,1.67,-0.61,1.28,2.20,5655.80,44.62,IMBALANCE_SPEED2
276,29828,-0.28,0.06,1.26,1.29,5583.37,44.62,IMBALANCE_SPEED2
277,30027,-0.51,2.00,0.18,2.07,6114.20,44.62,IMBALANCE_SPEED2
278,30127,0.38,-1.96,-0.52,2.06,5358.64,44.62,IMBALANCE_SPEED2
279,30228,-1.34,2.00,0.82,2.55,6356.10,44.62,IMBALANCE_SPEED2
280,30328,-0.19,-0.09,1.37,1.38,6013.25,44.62,IMBALANCE_SPEED2
281,30428,0.99,0.95,0.50,1.46,6134.71,44.62,IMBALANCE_SPEED2
282,30528,-0.89,1.42,1.57,2.29,6158.72,44.62,IMBALANCE_SPEED2
283,30627,0.38,-1.96,-0.52,2.06,5640.60,44.62,IMBALANCE_SPEED2
284,30728,0.81,0.41,0.58,1.08,6252.96,44.62,IMBALANCE_SPEED2
285,30827,0.38,-1.96,-0.52,2.06,5908.52,44.62,IMBALANCE_SPEED2
286,30928,-0.66,0.68,1.31,1.62,5741.31,44.62,IMBALANCE_SPEED2
287,31699,-0.97,2.00,0.48,2.27,6025.94,44.31,IMBALANCE_SPEED2
288,31798,-0.03,0.94,0.10,0.95,5798.12,44.31,IMBALANCE_SPEED2
289,31898,1.89,0.05,1.21,2.24,5871.67,44.31,IMBALANCE_SPEED2
