id,timestamp_ms,ax,ay,az,vib_mag,sound,temp,label
232,25427,0.38,-1.96,-0.52,2.06,8344.24,44.44,NORMAL_SPEED2
233,25528,0.06,0.62,1.09,1.26,8181.57,44.44,NORMAL_SPEED2
234,25628,0.08,0.58,1.09,1.24,8068.07,44.44,NORMAL_SPEED2
235,25728,-0.06,0.53,1.06,1.19,8325.61,44.44,NORMAL_SPEED2
236,25828,-0.09,0.57,1.09,1.23,8151.51,44.44,NORMAL_SPEED2
237,25928,0.06,0.50,1.07,1.18,8898.07,44.44,NORMAL_SPEED2
238,26028,-0.25,0.57,1.04,1.22,7994.76,44.44,NORMAL_SPEED2
239,26128,-0.27,0.56,1.02,1.19,7485.57,44.44,NORMAL_SPEED2
240,26228,-0.28,0.55,1.03,1.20,7891.73,44.44,NORMAL_SPEED2
241,26328,-0.02,0.63,1.03,1.21,9392.57,44.44,NORMAL_SPEED2
242,26428,-0.12,0.54,1.00,1.15,9771.91,44.44,NORMAL_SPEED2
243,26528,-0.02,0.56,1.06,1.20,8824.94,44.44,NORMAL_SPEED2
244,26628,0.04,0.60,1.08,1.24,7725.60,44.44,NORMAL_SPEED2
245,26728,0.11,0.57,1.09,1.24,7719.54,44.44,NORMAL_SPEED2
246,26828,-0.06,0.53,1.05,1.18,7771.20,44.44,NORMAL_SPEED2
247,26928,-0.10,0.56,1.04,1.18,8535.92,44.44,NORMAL_SPEED2
248,27028,0.06,0.63,1.09,1.26,8360.49,44.44,NORMAL_SPEED2
249,27128,0.09,0.59,1.10,1.26,8814.42,44.44,NORMAL_SPEED2
250,27228,-0.01,0.50,1.06,1.17,8219.70,44.44,NORMAL_SPEED2
251,27328,-0.08,0.57,1.09,1.24,8388.95,44.44,NORMAL_SPEED2
252,27428,-0.07,0.56,1.08,1.22,8981.67,44.44,NORMAL_SPEED2
253,27528,-0.18,0.58,1.07,1.23,9074.00,44.44,NORMAL_SPEED2
254,27628,-0.30,0.55,1.02,1.20,8484.73,44.44,NORMAL_SPEED2
255,27728,-0.20,0.59,1.03,1.21,8036.05,44.44,NORMAL_SPEED2
256,27828,0.02,0.65,1.08,1.26,8409.41,44.44,NORMAL_SPEED2
257,27928,0.05,0.62,1.08,1.25,8420.29,44.44,NORMAL_SPEED2
258,28028,-0.13,0.55,1.02,1.17,8445.95,44.44,NORMAL_SPEED2
259,28128,0.01,0.57,1.06,1.21,7925.14,44.44,NORMAL_SPEED2
260,28228,0.06,0.60,1.09,1.25,7538.51,44.44,NORMAL_SPEED2
261,28328,0.02,0.54,1.08,1.20,7908.17,44.44,NORMAL_SPEED2
262,28428,-0.05,0.55,1.06,1.20,8476.31,44.44,NORMAL_SPEED2
263,28528,-0.09,0.53,1.07,1.20,8448.32,44.44,NORMAL_SPEED2
264,28628,-0.11,0.57,1.07,1.22,8929.21,44.44,NORMAL_SPEED2
265,28728,0.07,0.59,1.09,1.24,7927.75,44.44,NORMAL_SPEED2
266,28828,-0.26,0.53,1.01,1.17,8040.90,44.44,NORMAL_SPEED2
267,28928,-0.06,0.68,1.07,1.27,7839.99,44.44,NORMAL_SPEED2
268,29028,-0.03,0.65,1.05,1.24,7645.77,44.44,NORMAL_SPEED2
269,29128,-0.07,0.53,1.01,1.14,7906.84,44.44,NORMAL_SPEED2
270,29228,-0.09,0.55,1.04,1.18,8472.92,44.44,NORMAL_SPEED2
271,29328,0.00,0.55,1.05,1.18,7857.60,44.44,NORMAL_SPEED2
272,29428,0.07,0.59,1.11,1.26,8465.76,44.44,NORMAL_SPEED2
273,29528,-0.00,0.53,1.07,1.20,8207.08,44.44,NORMAL_SPEED2
274,29628,-0.07,0.49,1.06,1.17,8784.99,44.44,NORMAL_SPEED2
275,29728,-0.09,0.58,1.08,1.23,9105.54,44.44,NORMAL_SPEED2
276,29828,-0.20,0.54,1.06,1.21,8200.54,44.44,NORMAL_SPEED2
277,29928,-0.24,0.56,1.02,1.19,8346.97,44.44,NORMAL_SPEED2
278,30028,-0.25,0.54,1.04,1.19,8788.87,44.44,NORMAL_SPEED2
279,30128,-0.04,0.53,1.04,1.17,8210.73,44.44,NORMAL_SPEED2
280,30228,-0.05,0.69,1.08,1.28,7861.21,44.44,NORMAL_SPEED2
281,30328,-0.03,0.64,1.04,1.22,8311.70,44.44,NORMAL_SPEED2
282,30428,0.01,0.53,1.04,1.17,8209.51,44.44,NORMAL_SPEED2
283,30528,-0.12,0.57,1.09,1.23,7848.91,44.44,NORMAL_SPEED2
284,30628,-0.07,0.60,1.01,1.18,8386.44,44.44,NORMAL_SPEED2
285,30728,-0.09,0.56,1.09,1.23,8792.43,44.44,NORMAL_SPEED2
286,30828,-0.11,0.57,1.09,1.24,8167.10,44.44,NORMAL_SPEED2
287,31027,-0.09,0.58,0.50,0.77,9245.07,44.44,NORMAL_SPEED2
288,31359,-0.17,0.62,1.03,1.21,8145.81,44.44,NORMAL_SPEED2
289,31458,-0.00,0.67,1.08,1.27,7627.92,44.44,NORMAL_SPEED2
290,31558,-0.15,0.60,1.03,1.21,7749.69,44.44,NORMAL_SPEED2
291,31658,-0.02,0.69,1.08,1.28,7914.48,44.44,NORMAL_SPEED2
292,31758,-0.04,0.62,1.04,1.21,8548.75,44.44,NORMAL_SPEED2
293,31858,-0.10,0.53,1.02,1.15,8282.47,44.44,NORMAL_SPEED2
294,31958,-0.04,0.55,1.04,1.17,9165.66,44.44,NORMAL_SPEED2
295,32058,0.03,0.60,1.09,1.24,8253.04,44.44,NORMAL_SPEED2
296,32158,0.07,0.59,1.09,1.24,8065.26,44.44,NORMAL_SPEED2
297,32258,-0.08,0.56,1.00,1.15,8016.91,44.44,NORMAL_SPEED2
298,32358,-0.07,0.55,1.04,1.18,7729.08,44.44,NORMAL_SPEED2
299,32458,-0.01,0.54,1.05,1.18,7531.37,44.44,NORMAL_SPEED2
300,32558,0.05,0.57,1.09,1.23,8016.35,44.44,NORMAL_SPEED2
301,32658,0.05,0.55,1.09,1.22,7831.51,44.44,NORMAL_SPEED2
302,32758,-0.02,0.50,1.06,1.17,8263.81,44.44,NORMAL_SPEED2
303,32858,-0.13,0.58,1.09,1.25,8055.48,44.44,NORMAL_SPEED2
304,32958,-0.12,0.55,1.07,1.21,8526.91,44.44,NORMAL_SPEED2
305,33058,-0.19,0.51,1.05,1.18,8633.15,44.44,NORMAL_SPEED2
306,33158,-0.25,0.56,1.03,1.20,8591.30,44.44,NORMAL_SPEED2
307,33258,-0.12,0.63,1.05,1.23,7935.16,44.44,NORMAL_SPEED2
308,33358,-0.03,0.64,1.05,1.23,7943.91,44.44,NORMAL_SPEED2
309,33458,-0.08,0.58,1.01,1.17,7815.58,44.44,NORMAL_SPEED2
310,33558,0.09,0.56,1.09,1.23,8131.77,44.44,NORMAL_SPEED2
311,33658,0.00,0.58,1.05,1.20,7834.38,44.44,NORMAL_SPEED2
312,33758,0.03,0.60,1.09,1.25,7920.18,44.44,NORMAL_SPEED2
313,33858,0.09,0.57,1.08,1.22,8064.80,44.44,NORMAL_SPEED2
314,33958,0.04,0.62,1.09,1.25,8096.95,44.44,NORMAL_SPEED2
315,34058,-0.06,0.52,1.08,1.20,7981.88,44.44,NORMAL_SPEED2
316,34158,-0.09,0.57,1.08,1.23,8580.24,44.44,NORMAL_SPEED2
317,34258,-0.13,0.56,1.07,1.22,8463.17,44.44,NORMAL_SPEED2
318,34358,0.08,0.59,1.09,1.25,8442.43,44.44,NORMAL_SPEED2
319,34458,-0.24,0.56,1.02,1.19,7736.72,44.44,NORMAL_SPEED2
320,34558,-0.14,0.63,1.05,1.23,7514.11,44.44,NORMAL_SPEED2
321,34658,-0.05,0.65,1.08,1.26,7470.94,44.44,NORMAL_SPEED2
322,34758,-0.06,0.60,1.00,1.17,7645.81,44.44,NORMAL_SPEED2
323,34858,-0.11,0.55,1.01,1.16,7609.95,44.44,NORMAL_SPEED2
324,34958,-0.08,0.54,1.03,1.17,8251.40,44.44,NORMAL_SPEED2
325,35058,-0.01,0.59,1.07,1.22,8162.95,44.44,NORMAL_SPEED2
